grid_id,poi_label,poi_source_weight,poi_label_confidence,euluc_label,euluc_source_weight,euluc_label_confidence,tculu_label,tculu_source_weight,tculu_label_confidence,fused_label,fused_confidence,source_count,agreement_count,sample_weight,fusion_status
11786,living,0.6,0.4943596218401562,living,0.8,1.0,living,0.6703764320785598,0.8379705400981997,living,1.0,3,3,2.6914893617021276,consensus
11787,living,1.0,0.6367714147322978,,,,living,0.6883415435139573,0.8604269293924466,living,1.0,2,2,1.9415927750410507,consensus
11788,living,0.6,0.4075999696186957,,,,living,0.5469186524239935,0.6836483155299918,living,1.0,2,2,1.3189564502875923,consensus
11789,living,0.6,0.5536858721136056,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
11790,production,1.0,0.7596595596248799,,,,production,1.1784137367130008,0.982011447260834,production,1.0,2,2,2.505175797219951,consensus
11791,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11792,,0.0,0.0,,,,green_space,0.681214109926169,0.8515176374077112,green_space,1.0,1,1,0.681214109926169,single_source
11793,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11794,living,0.6,0.49914802548567416,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,1.6099999999999999,consensus
11795,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11796,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11797,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11798,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11799,living,0.6,0.4234391267794977,living,0.8,1.0,living,0.6285714285714286,0.7857142857142857,living,1.0,3,3,2.637142857142857,consensus
11800,living,0.6,0.516748227256714,living,0.6400000000000001,0.8,living,0.6113452188006483,0.7641815235008104,living,1.0,3,3,2.4067487844408433,consensus
11801,living,0.6,0.426070364221238,green_space,0.4,0.5,,0.0,0.0,living,0.6,2,1,0.6,single_source
11802,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11803,living,1.0,0.7244898945443251,,,,green_space,0.5025223759153784,0.628152969894223,living,0.6655474926892668,2,1,1.0,single_source
11804,,0.0,0.0,,,,green_space,0.7661513425549228,0.9576891781936534,green_space,1.0,1,1,0.7661513425549228,single_source
11805,living,0.6,0.5825014975464587,green_space,0.4,0.5,,0.0,0.0,living,0.6,2,1,0.6,single_source
11806,living,1.0,0.6362859579712618,,,,green_space,0.8,1.0,living,0.5555555555555556,2,1,1.0,single_source
11807,,0.0,0.0,green_space,0.8,1.0,living,0.6636215334420882,0.8295269168026101,green_space,0.5465893892108783,2,1,0.8,single_source
11808,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11809,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11810,,0.0,0.0,,,,living,0.6140056022408964,0.7675070028011205,living,1.0,1,1,0.6140056022408964,single_source
11811,production,0.6,0.516798429130748,living,0.8,1.0,,0.0,0.0,living,0.5714285714285715,2,1,0.8,single_source
11812,living,1.0,0.6778044038486589,,,,living,0.4516377649325627,0.5645472061657033,living,1.0,2,2,1.669383429672447,consensus
11813,living,0.6,0.5892117378516369,,,,production,0.9556827473426002,0.7964022894521668,production,0.6143172500788394,2,1,0.9556827473426002,single_source
11814,,0.0,0.0,,,,production,0.7496296296296295,0.6246913580246913,production,1.0,1,1,0.7496296296296295,single_source
11815,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11816,living,1.0,0.6169468841829419,living,0.8,1.0,living,0.6694011484823627,0.8367514356029533,living,1.0,3,3,3.210221493027072,consensus
11817,,0.0,0.3242434303630659,green_space,0.8,1.0,living,0.4151315789473684,0.5189144736842105,green_space,0.6583649160801299,2,1,0.8,single_source
11818,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11819,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11820,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11821,,0.0,0.3733723430761637,living,0.8,1.0,living,0.7597075548334687,0.9496344435418359,living,1.0,2,2,1.793663688058489,consensus
11822,,0.0,0.32969708787449825,living,0.8,1.0,living,0.48352365415986953,0.6044045676998369,living,1.0,2,2,1.4760522022838498,consensus
11823,production,0.6,0.44847867467950603,production,0.8,1.0,living,0.41112929623567923,0.513911620294599,production,0.7729983733959878,3,2,1.6099999999999999,consensus
11824,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11825,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11826,,0.0,0.3899681832830819,living,0.8,1.0,living,0.44349258649093903,0.5543657331136738,living,1.0,2,2,1.43001647446458,consensus
11827,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11828,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11829,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11830,,0.0,0.0,,,,green_space,0.4551836734693878,0.5689795918367347,green_space,1.0,1,1,0.4551836734693878,single_source
11831,production,1.0,0.8259985076354031,living,0.4,0.5,living,0.5836065573770493,0.7295081967213115,production,0.5041322314049587,3,1,1.0,single_source
11832,production,1.0,0.7907786555690502,living,0.8,1.0,,0.0,0.0,production,0.5555555555555556,2,1,1.0,single_source
11833,living,0.6,0.5693114918535,,,,living,0.6942528735632184,0.867816091954023,living,1.0,2,2,1.488390804597701,consensus
11834,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11835,living,1.0,0.7667387492784571,,,,,0.0,0.0,living,1.0,1,1,1.0,single_source
11836,living,1.0,0.6131480430097679,,,,living,0.43091944670463794,0.5386493083807974,living,1.0,2,2,1.6455573637103336,consensus
11837,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11838,living,1.0,0.631168716143231,living,0.8,1.0,farmland,0.419821283509342,0.5247766043866775,living,0.8108760887067262,3,2,2.07,consensus
11839,,0.0,0.0,green_space,0.4,0.5,,0.0,0.0,green_space,1.0,1,1,0.4,single_source
11840,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11841,,0.0,0.0,,,,green_space,0.781773799837266,0.9772172497965825,green_space,1.0,1,1,0.781773799837266,single_source
11842,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11843,,0.0,0.0,,,,production,0.6724732949876746,0.5603944124897289,production,1.0,1,1,0.6724732949876746,single_source
11844,living,1.0,1.0,,,,,0.0,0.0,living,1.0,1,1,1.0,single_source
11845,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11846,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11847,,0.0,0.0,,,,green_space,0.46333059885151767,0.579163248564397,green_space,1.0,1,1,0.46333059885151767,single_source
11848,,0.0,0.0,,,,green_space,0.6009884678747941,0.7512355848434926,green_space,1.0,1,1,0.6009884678747941,single_source
11849,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11850,,0.0,0.0,production,0.8,1.0,living,0.4115036976170912,0.514379622021364,production,0.6603364080303853,2,1,0.8,single_source
11851,living,0.6,0.5497695339209192,,,,green_space,0.5613691931540342,0.7017114914425427,living,0.5166315789473684,2,1,0.6,single_source
11852,living,0.6,0.5328946138499195,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
11853,,0.0,0.0,,,,green_space,0.7915343915343915,0.9894179894179894,green_space,1.0,1,1,0.7915343915343915,single_source
11854,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11855,,0.0,0.0,,,,production,1.1783073130649138,0.9819227608874281,production,1.0,1,1,1.1783073130649138,single_source
11856,,0.0,0.0,,,,farmland,0.647993447993448,0.80999180999181,farmland,1.0,1,1,0.647993447993448,single_source
11857,,0.0,0.3888898362828717,green_space,0.4,0.5,production,0.9327935222672065,0.7773279352226721,production,0.6998784933171325,2,1,0.9327935222672065,single_source
11858,living,1.0,1.0,,,,green_space,0.6713241267262389,0.8391551584077985,living,0.5983279867794303,2,1,1.0,single_source
11859,,0.0,0.3411887883454571,living,0.8,1.0,living,0.5728314238952538,0.7160392798690671,living,1.0,2,2,1.5787561374795416,consensus
11860,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11861,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11862,living,1.0,0.880064540397046,living,0.8,1.0,production,1.1045118949958983,0.9204265791632485,living,0.6197254702592782,3,2,2.07,consensus
11863,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11864,,0.0,0.0,production,0.8,1.0,production,1.1794955248169243,0.9829129373474369,production,1.0,2,2,2.276419853539463,consensus
11865,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11866,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11867,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11868,,0.0,0.0,,,,living,0.5578814627994956,0.6973518284993695,living,1.0,1,1,0.5578814627994956,single_source
11869,living,0.6,0.4699459062007817,living,0.8,1.0,living,0.5004088307440719,0.6255110384300899,living,1.0,3,3,2.4705314799672933,consensus
11870,living,0.6,0.48827776754288116,green_space,0.5333333333333333,0.6666666666666666,,0.0,0.0,living,0.5294117647058824,2,1,0.6,single_source
11871,living,0.6,0.43972370666607347,green_space,0.8,1.0,,0.0,0.0,green_space,0.5714285714285715,2,1,0.8,single_source
11872,production,1.0,0.7405455068989962,,,,production,0.8052244897959184,0.6710204081632654,production,1.0,2,2,2.076008163265306,consensus
11873,living,1.0,0.6236541100816348,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,2.07,consensus
11874,living,0.6,0.47440388425245544,green_space,0.8,1.0,green_space,0.5224660397074191,0.6530825496342738,green_space,0.6879008587889988,3,2,1.5208359456635319,consensus
11875,,0.0,0.0,,,,production,0.9233798195242001,0.7694831829368335,production,1.0,1,1,0.9233798195242001,single_source
11876,living,1.0,1.0,,,,farmland,0.4908941755537326,0.6136177194421657,living,0.6707384175195333,2,1,1.0,single_source
11877,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11878,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11879,production,0.6,0.45025745928944283,,,,living,0.4234146341463415,0.5292682926829269,production,0.5862726406101049,2,1,0.6,single_source
11880,,0.0,0.3811116453134244,living,0.8,1.0,living,0.5447087776866284,0.6808859721082855,living,1.0,2,2,1.5464150943396227,consensus
11881,living,0.6,0.5069878093615908,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
11882,,0.0,0.0,,,,green_space,0.635198702351987,0.7939983779399837,green_space,1.0,1,1,0.635198702351987,single_source
11883,,0.0,0.0,green_space,0.4,0.5,living,0.6949096880131364,0.8686371100164204,living,0.6346730653869226,2,1,0.6949096880131364,single_source
11884,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11885,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11886,living,1.0,0.7601881869016471,living,0.8,1.0,living,0.7981609195402299,0.9977011494252873,living,1.0,3,3,3.377609195402299,consensus
11887,living,1.0,0.7482487447229164,living,0.8,1.0,living,0.5359349593495936,0.6699186991869919,living,1.0,3,3,3.0367154471544717,consensus
11888,production,1.0,0.9363703313911385,,,,green_space,0.4084690553745929,0.510586319218241,production,0.709990749306198,2,1,1.0,single_source
11889,,0.0,0.0,,,,green_space,0.7064935064935065,0.8831168831168831,green_space,1.0,1,1,0.7064935064935065,single_source
11890,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11891,,0.0,0.0,,,,farmland,0.6168831168831169,0.7711038961038961,farmland,1.0,1,1,0.6168831168831169,single_source
11892,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11893,,0.0,0.0,,,,green_space,0.7314984709480123,0.9143730886850153,green_space,1.0,1,1,0.7314984709480123,single_source
11894,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11895,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11896,,0.0,0.35953089717231557,living,0.6666666666666667,0.8333333333333334,,0.0,0.0,living,1.0,1,1,0.6666666666666667,single_source
11897,living,0.6,0.4895094018336562,living,0.8,1.0,living,0.5335510204081633,0.6669387755102041,living,1.0,3,3,2.513616326530612,consensus
11898,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11899,,0.0,0.0,,,,green_space,0.7530562347188264,0.941320293398533,green_space,1.0,1,1,0.7530562347188264,single_source
11900,living,0.6,0.5040075041208236,,,,living,0.42996742671009774,0.5374592833876222,living,1.0,2,2,1.1844625407166123,consensus
11901,,0.0,0.0,,,,living,0.7344155844155845,0.9180194805194806,living,1.0,1,1,0.7344155844155845,single_source
11902,living,0.6,0.502003251883001,,,,living,0.553896103896104,0.6923701298701299,living,1.0,2,2,1.3269805194805195,consensus
11903,production,0.6,0.4352151835276607,production,0.8,1.0,living,0.6265688671556643,0.7832110839445803,production,0.6908228102630096,3,2,1.6099999999999999,consensus
11904,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11905,production,0.6,0.47335550184545166,,,,production,0.7907883082373782,0.6589902568644819,production,1.0,2,2,1.5994065544729847,consensus
11906,,0.0,0.0,green_space,0.8,1.0,,0.0,0.0,green_space,1.0,1,1,0.8,single_source
11907,,0.0,0.0,,,,green_space,0.5337672904800651,0.6672091131000814,green_space,1.0,1,1,0.5337672904800651,single_source
11908,,0.0,0.0,,,,green_space,0.7726829268292683,0.9658536585365853,green_space,1.0,1,1,0.7726829268292683,single_source
11909,living,1.0,0.701013013319563,green_space,0.8,1.0,,0.0,0.0,living,0.5555555555555556,2,1,1.0,single_source
11910,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11911,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11912,,0.0,0.0,,,,green_space,0.6747540983606557,0.8434426229508196,green_space,1.0,1,1,0.6747540983606557,single_source
11913,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11914,production,0.6,0.4368901144720988,production,0.8,1.0,production,0.9428571428571428,0.7857142857142857,production,1.0,3,3,3.0457142857142854,consensus
11915,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11916,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11917,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11918,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11919,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11920,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11921,living,1.0,1.0,,,,,0.0,0.0,living,1.0,1,1,1.0,single_source
11922,,0.0,0.0,,,,green_space,0.7668292682926829,0.9585365853658536,green_space,1.0,1,1,0.7668292682926829,single_source
11923,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11924,,0.0,0.0,,,,green_space,0.7174603174603176,0.8968253968253969,green_space,1.0,1,1,0.7174603174603176,single_source
11925,,0.0,0.39383432221673464,living,0.8,1.0,living,0.44552845528455287,0.556910569105691,living,1.0,2,2,1.4323577235772358,consensus
11926,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11927,,0.0,0.0,,,,green_space,0.6798029556650247,0.8497536945812808,green_space,1.0,1,1,0.6798029556650247,single_source
11928,,0.0,0.0,,,,green_space,0.7935935935935936,0.991991991991992,green_space,1.0,1,1,0.7935935935935936,single_source
11929,,0.0,0.0,,,,green_space,0.6312703583061889,0.7890879478827362,green_space,1.0,1,1,0.6312703583061889,single_source
11930,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11931,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11932,,0.0,0.0,,,,green_space,0.7599671862182117,0.9499589827727646,green_space,1.0,1,1,0.7599671862182117,single_source
11933,living,0.6,0.4717679949585786,,,,living,0.538748984565394,0.6734362307067425,living,1.0,2,2,1.3095613322502029,consensus
11934,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11935,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11936,,0.0,0.0,green_space,0.8,1.0,green_space,0.8,1.0,green_space,1.0,2,2,1.8399999999999999,consensus
11937,production,1.0,0.7494806755612092,,,,production,1.0769483182936832,0.8974569319114027,production,1.0,2,2,2.3884905660377354,consensus
11938,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11939,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11940,,0.0,0.37892217499643904,green_space,0.4,0.5,production,0.6910582444626743,0.5758818703855619,production,0.6333834586466165,2,1,0.6910582444626743,single_source
11941,living,1.0,0.9670524504782498,,,,,0.0,0.0,living,1.0,1,1,1.0,single_source
11942,,0.0,0.38033826384597685,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11943,,0.0,0.0,,,,production,1.0154605263157894,0.8462171052631579,production,1.0,1,1,1.0154605263157894,single_source
11944,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11945,,0.0,0.0,green_space,0.8,1.0,production,0.9051428571428571,0.7542857142857143,production,0.5308310991957105,2,1,0.9051428571428571,single_source
11946,,0.0,0.0,,,,production,0.9859934853420196,0.8216612377850163,production,1.0,1,1,0.9859934853420196,single_source
11947,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11948,production,0.6,0.5729750010726304,,,,production,1.0098522167487685,0.8415435139573071,production,1.0,2,2,1.8513300492610834,consensus
11949,,0.0,0.38987969598421285,living,0.8,1.0,,0.0,0.0,living,1.0,1,1,0.8,single_source
11950,production,1.0,0.6609604110348658,,,,,0.0,0.0,production,1.0,1,1,1.0,single_source
11951,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11952,living,1.0,0.6048588626494621,living,0.8,1.0,living,0.46470588235294125,0.5808823529411765,living,1.0,3,3,2.9441176470588237,consensus
11953,,0.0,0.0,green_space,0.8,1.0,green_space,0.5160032493907393,0.6450040617384241,green_space,1.0,2,2,1.5134037367993503,consensus
11954,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11955,living,0.6,0.4356341175686446,living,0.4,0.5,,0.0,0.0,living,1.0,2,2,1.15,consensus
11956,living,1.0,0.701013013319563,,,,green_space,0.7337124289195777,0.917140536149472,living,0.5767969262487114,2,1,1.0,single_source
11957,living,0.6,0.42839698671650367,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,1.6099999999999999,consensus
11958,living,1.0,1.0,,,,living,0.7487804878048782,0.9359756097560976,living,1.0,2,2,2.01109756097561,consensus
11959,living,0.6,0.5164102658447465,living,0.8,1.0,living,0.5566639411283728,0.695829926410466,living,1.0,3,3,2.5436631234668847,consensus
11960,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11961,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11962,,0.0,0.0,,,,green_space,0.6102355808285947,0.7627944760357434,green_space,1.0,1,1,0.6102355808285947,single_source
11963,,0.0,0.38994633786852545,living,0.8,1.0,,0.0,0.0,living,1.0,1,1,0.8,single_source
11964,,0.0,0.0,,,,green_space,0.8,1.0,green_space,1.0,1,1,0.8,single_source
11965,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11966,living,0.6,0.5339827121122843,production,0.8,1.0,,0.0,0.0,production,0.5714285714285715,2,1,0.8,single_source
11967,,0.0,0.375671460715344,living,0.4,0.5,production,0.7909626719056975,0.6591355599214146,production,0.6641372484328604,2,1,0.7909626719056975,single_source
11968,living,1.0,0.7663269459612196,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,2.07,consensus
11969,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11970,production,1.0,0.6609604110348658,production,0.8,1.0,,0.0,0.0,production,1.0,2,2,2.07,consensus
11971,,0.0,0.0,,,,production,0.9299756295694557,0.7749796913078798,production,1.0,1,1,0.9299756295694557,single_source
11972,living,1.0,0.7832060229736039,production,0.8,1.0,living,0.5380991064175468,0.6726238830219334,living,0.6578417066221944,3,2,1.7688139723801786,consensus
11973,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11974,living,1.0,0.7832060229736039,production,0.8,1.0,,0.0,0.0,living,0.5555555555555556,2,1,1.0,single_source
11975,,0.0,0.0,,,,green_space,0.6632703368940017,0.8290879211175021,green_space,1.0,1,1,0.6632703368940017,single_source
11976,production,0.6,0.5873745493759126,living,0.8,1.0,living,0.5760781122864117,0.7200976403580146,living,0.6963682780202586,3,2,1.5824898291293734,consensus
11977,living,0.6,0.48663966440042133,living,0.8,1.0,living,0.4783103168155971,0.5978878960194963,living,1.0,3,3,2.4418034118602763,consensus
11978,production,0.6,0.4755875568056549,,,,production,0.8068627450980392,0.6723856209150327,production,1.0,2,2,1.617892156862745,consensus
11979,,0.0,0.0,,,,water,0.8,1.0,water,1.0,1,1,0.8,single_source
11980,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11981,,0.0,0.0,,,,green_space,0.4916530278232406,0.6145662847790507,green_space,1.0,1,1,0.4916530278232406,single_source
11982,,0.0,0.0,,,,production,0.7869565217391304,0.6557971014492754,production,1.0,1,1,0.7869565217391304,single_source
11983,,0.0,0.39541094797932586,living,0.8,1.0,living,0.649712879409352,0.8121410992616899,living,1.0,2,2,1.6671698113207545,consensus
11984,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11985,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11986,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11987,living,1.0,0.6543306211214438,living,0.8,1.0,,0.0,0.0,living,1.0,2,2,2.07,consensus
11988,,0.0,0.0,green_space,0.8,1.0,,0.0,0.0,green_space,1.0,1,1,0.8,single_source
11989,,0.0,0.0,,,,green_space,0.4266233766233766,0.5332792207792207,green_space,1.0,1,1,0.4266233766233766,single_source
11990,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11991,living,0.6,0.539661305700223,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
11992,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11993,living,0.6,0.5829300901919191,green_space,0.4,0.5,,0.0,0.0,living,0.6,2,1,0.6,single_source
11994,living,1.0,0.6808375821958588,living,0.8,1.0,living,0.5842105263157895,0.7302631578947368,living,1.0,3,3,3.0994736842105266,consensus
11995,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
11996,living,0.6,0.5366901016141976,green_space,0.8,1.0,,0.0,0.0,green_space,0.5714285714285715,2,1,0.8,single_source
11997,living,1.0,0.7244898945443251,,,,production,0.7541463414634145,0.6284552845528455,living,0.5700778642936597,2,1,1.0,single_source
11998,living,0.6,0.42721884371697255,green_space,0.5333333333333333,0.6666666666666666,living,0.4606851549755302,0.5758564437194127,living,0.6654158422596712,3,2,1.2197879282218596,consensus
11999,,0.0,0.3952236185901375,living,0.8,1.0,living,0.6315789473684211,0.7894736842105263,living,1.0,2,2,1.6463157894736842,consensus
12000,,0.0,0.0,,,,green_space,0.6170870626525631,0.7713588283157038,green_space,1.0,1,1,0.6170870626525631,single_source
12001,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12002,living,0.6,0.5347314083958027,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
12003,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12004,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12005,,0.0,0.0,living,0.8,1.0,,0.0,0.0,living,1.0,1,1,0.8,single_source
12006,,0.0,0.0,,,,green_space,0.5872340425531916,0.7340425531914894,green_space,1.0,1,1,0.5872340425531916,single_source
12007,living,0.6,0.4369249379726072,production,0.8,1.0,production,1.061311475409836,0.8844262295081967,production,0.7562275209804182,3,2,2.1405081967213113,consensus
12008,,0.0,0.0,,,,green_space,0.7714285714285715,0.9642857142857143,green_space,1.0,1,1,0.7714285714285715,single_source
12009,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12010,living,0.6,0.541149715619616,living,0.5333333333333333,0.6666666666666666,living,0.4714776632302406,0.5893470790378007,living,1.0,3,3,2.086254295532646,consensus
12011,living,1.0,0.8017165739685697,green_space,0.8,1.0,,0.0,0.0,living,0.5555555555555556,2,1,1.0,single_source
12012,,0.0,0.0,,,,green_space,0.790909090909091,0.9886363636363636,green_space,1.0,1,1,0.790909090909091,single_source
12013,production,1.0,0.9270848334119889,,,,living,0.5279220779220779,0.6599025974025974,production,0.6544836379090523,2,1,1.0,single_source
12014,living,0.6,0.4133707130073213,living,0.8,1.0,living,0.46336311941510966,0.579203899268887,living,1.0,3,3,2.4223720552396424,consensus
12015,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12016,,0.0,0.0,green_space,0.8,1.0,,0.0,0.0,green_space,1.0,1,1,0.8,single_source
12017,,0.0,0.0,,,,farmland,0.44654190398698135,0.5581773799837266,farmland,1.0,1,1,0.44654190398698135,single_source
12018,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12019,living,0.6,0.5885580863790526,production,0.8,1.0,production,1.00440097799511,0.837000814995925,production,0.7504575960951799,3,2,2.0750611246943764,consensus
12020,living,1.0,0.9546218701437151,,,,living,0.4442986054142741,0.5553732567678425,living,1.0,2,2,1.660943396226415,consensus
12021,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12022,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12023,,0.0,0.0,,,,green_space,0.7315789473684211,0.9144736842105263,green_space,1.0,1,1,0.7315789473684211,single_source
12024,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12025,,0.0,0.0,,,,green_space,0.7901558654634947,0.9876948318293683,green_space,1.0,1,1,0.7901558654634947,single_source
12026,living,0.6,0.49905059310480004,living,0.4,0.5,living,0.4701234567901235,0.5876543209876544,living,1.0,3,3,1.9111604938271607,consensus
12027,,0.0,0.3872076993896605,living,0.8,1.0,living,0.4330335241210139,0.5412919051512673,living,1.0,2,2,1.417988552739166,consensus
12028,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12029,,0.0,0.0,,,,green_space,0.7914614121510674,0.9893267651888341,green_space,1.0,1,1,0.7914614121510674,single_source
12030,living,0.6,0.45086933404971263,,,,production,0.629780309194467,0.5248169243287225,production,0.5121079793568877,2,1,0.629780309194467,single_source
12031,,0.0,0.0,,,,production,0.8281967213114754,0.6901639344262295,production,1.0,1,1,0.8281967213114754,single_source
12032,,0.0,0.0,,,,green_space,0.6675409836065573,0.8344262295081967,green_space,1.0,1,1,0.6675409836065573,single_source
12033,,0.0,0.0,,,,,0.0,0.0,,0.0,0,0,0.0,no_label
12034,living,0.6,0.5508691647670928,,,,,0.0,0.0,living,1.0,1,1,0.6,single_source
12035,,0.0,0.0,,,,green_space,0.48914285714285716,0.6114285714285714,green_space,1.0,1,1,0.48914285714285716,single_source
