grid_id,y,sample_weight,source
16564,living,0.6,poi_2020
10300,living,1.0,poi_2020
11886,living,1.0,poi_2020
10680,living,1.0,poi_2020
15841,living,1.0,poi_2020
11991,living,0.6,poi_2020
3817,living,1.0,poi_2020
5499,living,1.0,poi_2020
7038,living,1.0,poi_2020
11180,living,0.6,poi_2020
697,living,1.0,poi_2020
11203,living,0.6,poi_2020
13009,living,0.6,poi_2020
8140,living,1.0,poi_2020
13445,living,0.6,poi_2020
14527,living,1.0,poi_2020
2022,living,1.0,poi_2020
11941,living,1.0,poi_2020
14736,living,0.6,poi_2020
6810,living,0.6,poi_2020
16977,living,0.6,poi_2020
13561,living,1.0,poi_2020
7208,living,1.0,poi_2020
3231,living,0.6,poi_2020
19161,living,0.6,poi_2020
11567,living,1.0,poi_2020
17304,living,1.0,poi_2020
2995,living,0.6,poi_2020
5867,living,1.0,poi_2020
19615,living,0.6,poi_2020
8894,living,0.6,poi_2020
10452,living,1.0,poi_2020
3874,living,0.6,poi_2020
1508,living,0.6,poi_2020
1996,living,1.0,poi_2020
16957,living,1.0,poi_2020
11874,living,0.6,poi_2020
15795,living,0.6,poi_2020
151,living,1.0,poi_2020
3434,living,1.0,poi_2020
17492,living,0.6,poi_2020
14218,living,0.6,poi_2020
2243,living,0.6,poi_2020
13898,living,1.0,poi_2020
595,living,1.0,poi_2020
7875,living,0.6,poi_2020
7050,living,1.0,poi_2020
17317,living,0.6,poi_2020
7197,living,0.6,poi_2020
9244,living,1.0,poi_2020
18991,living,0.6,poi_2020
19211,living,1.0,poi_2020
1517,living,0.6,poi_2020
11268,living,0.6,poi_2020
13344,living,1.0,poi_2020
2159,living,0.6,poi_2020
19393,living,0.6,poi_2020
8417,living,0.6,poi_2020
12730,living,0.6,poi_2020
6641,living,1.0,poi_2020
9844,living,1.0,poi_2020
9686,living,1.0,poi_2020
11993,living,0.6,poi_2020
14508,living,0.6,poi_2020
3641,living,0.6,poi_2020
4923,living,0.6,poi_2020
4301,living,1.0,poi_2020
5960,living,1.0,poi_2020
12748,living,0.6,poi_2020
12331,living,1.0,poi_2020
13517,living,0.6,poi_2020
11735,living,0.6,poi_2020
1170,living,0.6,poi_2020
10288,living,0.6,poi_2020
11996,living,0.6,poi_2020
13993,living,0.6,poi_2020
15729,living,0.6,poi_2020
1534,living,0.6,poi_2020
11007,living,0.6,poi_2020
1616,living,0.6,poi_2020
2891,living,0.6,poi_2020
6021,production,0.6,poi_2020
15509,living,0.6,poi_2020
17075,living,1.0,poi_2020
1483,living,0.6,poi_2020
5282,living,1.0,poi_2020
8138,living,0.6,poi_2020
4678,living,0.6,poi_2020
13904,living,0.6,poi_2020
922,living,0.6,poi_2020
5511,living,0.6,poi_2020
14618,living,1.0,poi_2020
11240,living,0.6,poi_2020
3797,living,1.0,poi_2020
16294,living,0.6,poi_2020
12127,living,0.6,poi_2020
9747,living,0.6,poi_2020
15099,living,0.6,poi_2020
4946,living,0.6,poi_2020
5830,living,0.6,poi_2020
11422,living,1.0,poi_2020
3109,living,1.0,poi_2020
3675,living,0.6,poi_2020
223,living,1.0,poi_2020
6492,living,0.6,poi_2020
13839,living,0.6,poi_2020
3821,living,0.6,poi_2020
5605,living,1.0,poi_2020
19502,living,0.6,poi_2020
459,living,0.6,poi_2020
3351,living,1.0,poi_2020
8636,living,0.6,poi_2020
18716,living,0.6,poi_2020
3248,living,1.0,poi_2020
3226,living,0.6,poi_2020
10603,living,1.0,poi_2020
13629,living,0.6,poi_2020
16031,living,1.0,poi_2020
15239,living,0.6,poi_2020
2748,living,0.6,poi_2020
12837,living,0.6,poi_2020
6981,living,1.0,poi_2020
12848,living,0.6,poi_2020
4748,living,1.0,poi_2020
5901,living,0.6,poi_2020
10375,living,1.0,poi_2020
1920,living,1.0,poi_2020
5245,living,0.6,poi_2020
11378,living,0.6,poi_2020
8228,living,0.6,poi_2020
4789,living,0.6,poi_2020
2488,living,0.6,poi_2020
18931,production,0.6,poi_2020
3141,living,0.6,poi_2020
13933,living,0.6,poi_2020
14847,living,0.6,poi_2020
19174,living,0.6,poi_2020
18807,living,1.0,poi_2020
5206,living,1.0,poi_2020
11072,living,0.6,poi_2020
13902,living,0.6,poi_2020
13694,living,0.6,poi_2020
14021,living,0.6,poi_2020
931,living,1.0,poi_2020
4722,living,1.0,poi_2020
17732,living,1.0,poi_2020
5623,living,0.6,poi_2020
9665,production,1.0,poi_2020
6742,living,1.0,poi_2020
3050,living,0.6,poi_2020
6335,living,0.6,poi_2020
12438,living,0.6,poi_2020
1393,living,0.6,poi_2020
17426,living,1.0,poi_2020
7410,living,0.6,poi_2020
6298,living,0.6,poi_2020
2057,living,0.6,poi_2020
12726,living,0.6,poi_2020
11455,living,0.6,poi_2020
10430,living,0.6,poi_2020
959,living,0.6,poi_2020
3651,living,1.0,poi_2020
2011,living,1.0,poi_2020
15850,living,0.6,poi_2020
14615,living,0.6,poi_2020
18060,living,1.0,poi_2020
5257,living,0.6,poi_2020
5651,living,0.6,poi_2020
14310,living,0.6,poi_2020
8194,living,0.6,poi_2020
9570,living,0.6,poi_2020
4907,living,0.6,poi_2020
2081,living,0.6,poi_2020
4273,living,0.6,poi_2020
1106,living,0.6,poi_2020
13212,living,0.6,poi_2020
721,living,1.0,poi_2020
27,living,0.6,poi_2020
8126,living,0.6,poi_2020
12972,living,1.0,poi_2020
13346,living,0.6,poi_2020
19601,living,0.6,poi_2020
5655,living,1.0,poi_2020
9940,living,1.0,poi_2020
8549,living,1.0,poi_2020
11486,living,0.6,poi_2020
14241,living,0.6,poi_2020
570,living,0.6,poi_2020
2523,living,1.0,poi_2020
3810,living,0.6,poi_2020
8308,living,0.6,poi_2020
11966,living,0.6,poi_2020
15713,living,0.6,poi_2020
14389,living,0.6,poi_2020
14921,living,1.0,poi_2020
2247,living,0.6,poi_2020
1734,living,0.6,poi_2020
19722,living,1.0,poi_2020
18713,living,0.6,poi_2020
18188,living,0.6,poi_2020
11968,living,1.0,poi_2020
7458,living,1.0,poi_2020
9503,living,0.6,poi_2020
17681,living,1.0,poi_2020
4343,living,1.0,poi_2020
12486,living,1.0,poi_2020
5113,living,0.6,poi_2020
8449,living,0.6,poi_2020
2314,living,0.6,poi_2020
6131,living,0.6,poi_2020
10157,living,1.0,poi_2020
15662,living,1.0,poi_2020
12529,living,0.6,poi_2020
860,living,1.0,poi_2020
7672,living,1.0,poi_2020
2639,living,0.6,poi_2020
11043,living,1.0,poi_2020
5047,production,1.0,poi_2020
9231,living,1.0,poi_2020
10297,living,1.0,poi_2020
15602,living,1.0,poi_2020
12086,production,1.0,poi_2020
11677,living,1.0,poi_2020
10010,living,1.0,poi_2020
2678,production,0.6,poi_2020
19276,living,1.0,poi_2020
7836,production,1.0,poi_2020
3873,living,1.0,poi_2020
6713,living,1.0,poi_2020
16336,living,1.0,poi_2020
5606,living,1.0,poi_2020
17032,living,1.0,poi_2020
5650,living,1.0,poi_2020
11491,living,0.6,poi_2020
517,living,1.0,poi_2020
12796,living,1.0,poi_2020
2611,living,0.6,poi_2020
8619,living,1.0,poi_2020
19111,living,1.0,poi_2020
7231,living,0.6,poi_2020
8584,living,1.0,poi_2020
2312,production,0.6,poi_2020
17504,production,0.6,poi_2020
3955,production,0.6,poi_2020
2362,production,0.6,poi_2020
3936,living,0.6,poi_2020
7482,living,0.6,poi_2020
15874,living,1.0,poi_2020
5764,living,0.6,poi_2020
7610,living,0.6,poi_2020
11293,production,0.6,poi_2020
3122,production,0.6,poi_2020
15022,living,1.0,poi_2020
3912,production,0.6,poi_2020
7109,living,0.6,poi_2020
6167,living,0.6,poi_2020
12557,living,0.6,poi_2020
918,living,1.0,poi_2020
3359,living,1.0,poi_2020
3508,living,0.6,poi_2020
7707,living,0.6,poi_2020
8720,living,0.6,poi_2020
12034,living,0.6,poi_2020
13055,living,1.0,poi_2020
65,living,0.6,poi_2020
10008,living,0.6,poi_2020
10333,production,1.0,poi_2020
14652,living,0.6,poi_2020
1404,living,0.6,poi_2020
18672,living,0.6,poi_2020
9966,production,0.6,poi_2020
1752,living,0.6,poi_2020
9708,living,0.6,poi_2020
11618,living,0.6,poi_2020
5031,living,0.6,poi_2020
19240,living,0.6,poi_2020
11396,living,0.6,poi_2020
15508,living,0.6,poi_2020
2013,living,0.6,poi_2020
5578,living,0.6,poi_2020
10284,living,0.6,poi_2020
4458,living,0.6,poi_2020
10265,living,0.6,poi_2020
10790,living,1.0,poi_2020
18558,living,0.6,poi_2020
3041,living,1.0,poi_2020
10172,living,0.6,poi_2020
4283,living,0.6,poi_2020
18573,living,0.6,poi_2020
14646,living,0.6,poi_2020
7569,living,1.0,poi_2020
14476,living,0.6,poi_2020
12960,living,1.0,poi_2020
6416,living,0.6,poi_2020
105,living,0.6,poi_2020
18969,living,0.6,poi_2020
15305,living,1.0,poi_2020
12010,living,0.6,poi_2020
7738,living,0.6,poi_2020
16698,living,0.6,poi_2020
8948,living,0.6,poi_2020
12255,living,1.0,poi_2020
10685,living,0.6,poi_2020
11343,living,0.6,poi_2020
6524,living,1.0,poi_2020
8416,living,0.6,poi_2020
2547,living,0.6,poi_2020
880,living,1.0,poi_2020
9567,living,0.6,poi_2020
8824,living,0.6,poi_2020
16543,living,0.6,poi_2020
6696,living,0.6,poi_2020
19140,living,0.6,poi_2020
16842,living,0.6,poi_2020
13991,living,0.6,poi_2020
3449,living,0.6,poi_2020
15917,living,0.6,poi_2020
5823,living,0.6,poi_2020
3114,living,0.6,poi_2020
3536,living,0.6,poi_2020
14507,living,0.6,poi_2020
16952,living,0.6,poi_2020
2423,living,1.0,poi_2020
14468,living,0.6,poi_2020
3557,living,1.0,poi_2020
12341,living,0.6,poi_2020
7814,living,1.0,poi_2020
4361,living,0.6,poi_2020
17335,living,0.6,poi_2020
1141,living,0.6,poi_2020
2899,living,0.6,poi_2020
3580,living,0.6,poi_2020
17006,living,0.6,poi_2020
18477,living,1.0,poi_2020
16609,living,0.6,poi_2020
3539,living,1.0,poi_2020
8851,living,0.6,poi_2020
12911,living,0.6,poi_2020
13555,living,0.6,poi_2020
11458,living,0.6,poi_2020
19163,living,1.0,poi_2020
2371,living,0.6,poi_2020
9134,living,0.6,poi_2020
18546,living,1.0,poi_2020
7838,living,0.6,poi_2020
18182,living,0.6,poi_2020
13707,production,1.0,poi_2020
14168,production,1.0,poi_2020
2715,production,1.0,poi_2020
1344,living,1.0,poi_2020
7633,production,0.6,poi_2020
19675,production,0.6,poi_2020
15224,living,1.0,poi_2020
12348,living,1.0,poi_2020
5220,production,0.6,poi_2020
15308,living,1.0,poi_2020
9690,production,1.0,poi_2020
9472,living,1.0,poi_2020
2794,production,0.6,poi_2020
8541,production,0.6,poi_2020
10753,living,1.0,poi_2020
3683,living,1.0,poi_2020
10625,living,0.6,poi_2020
7019,living,0.6,poi_2020
11099,living,1.0,poi_2020
8371,living,1.0,poi_2020
9345,living,0.6,poi_2020
14044,living,0.6,poi_2020
567,living,0.6,poi_2020
6216,living,0.6,poi_2020
9221,production,1.0,poi_2020
14364,living,0.6,poi_2020
9948,living,1.0,poi_2020
17779,living,1.0,poi_2020
12059,production,0.6,poi_2020
4221,production,1.0,poi_2020
4130,living,0.6,poi_2020
703,living,0.6,poi_2020
11236,living,0.6,poi_2020
11540,living,0.6,poi_2020
12766,production,0.6,poi_2020
13243,living,0.6,poi_2020
348,living,1.0,poi_2020
15695,living,0.6,poi_2020
17197,living,0.6,poi_2020
6850,living,0.6,poi_2020
18915,living,0.6,poi_2020
2486,living,0.6,poi_2020
18636,living,0.6,poi_2020
12212,living,0.6,poi_2020
18461,living,0.6,poi_2020
6491,living,0.6,poi_2020
6580,production,0.6,poi_2020
11045,living,0.6,poi_2020
5572,living,0.6,poi_2020
10384,living,0.6,poi_2020
11595,living,0.6,poi_2020
3720,living,0.6,poi_2020
568,living,1.0,poi_2020
3577,living,0.6,poi_2020
17578,living,0.6,poi_2020
4877,living,0.6,poi_2020
18009,living,0.6,poi_2020
11955,living,0.6,poi_2020
4819,living,0.6,poi_2020
1247,living,0.6,poi_2020
2037,living,0.6,poi_2020
14746,living,1.0,poi_2020
3047,living,0.6,poi_2020
2497,living,0.6,poi_2020
13994,living,0.6,poi_2020
5887,living,1.0,poi_2020
15504,living,1.0,poi_2020
5788,living,1.0,poi_2020
2625,living,0.6,poi_2020
16045,living,0.6,poi_2020
17910,living,0.6,poi_2020
5645,living,0.6,poi_2020
2641,living,0.6,poi_2020
3472,living,0.6,poi_2020
201,living,0.6,poi_2020
13648,living,0.6,poi_2020
563,living,1.0,poi_2020
6281,living,0.6,poi_2020
19265,living,0.6,poi_2020
930,living,1.0,poi_2020
6327,living,0.6,poi_2020
13762,living,1.0,poi_2020
17696,living,1.0,poi_2020
7883,living,1.0,poi_2020
5818,living,0.6,poi_2020
18836,living,0.6,poi_2020
4174,living,1.0,poi_2020
16215,living,0.6,poi_2020
11675,living,0.6,poi_2020
3242,living,0.6,poi_2020
3459,living,0.6,poi_2020
6994,living,0.6,poi_2020
7492,living,0.6,poi_2020
12465,living,0.6,poi_2020
19125,living,1.0,poi_2020
14426,living,0.6,poi_2020
13204,living,0.6,poi_2020
8451,living,1.0,poi_2020
8780,production,1.0,poi_2020
10479,production,1.0,poi_2020
17651,production,1.0,poi_2020
14474,living,1.0,poi_2020
5232,living,1.0,poi_2020
17738,living,1.0,poi_2020
13850,living,1.0,poi_2020
3102,production,0.6,poi_2020
17667,living,0.6,poi_2020
15425,production,0.6,poi_2020
14203,production,0.6,poi_2020
10224,living,0.6,poi_2020
13274,production,0.6,poi_2020
8533,living,1.0,poi_2020
2392,living,0.6,poi_2020
9329,production,0.6,poi_2020
11978,production,0.6,poi_2020
10318,production,1.0,poi_2020
10684,living,0.6,poi_2020
724,living,1.0,poi_2020
5634,production,0.6,poi_2020
16616,living,0.6,poi_2020
11062,living,0.6,poi_2020
6965,production,0.6,poi_2020
9433,living,0.6,poi_2020
18041,living,1.0,poi_2020
12592,living,0.6,poi_2020
9446,living,0.6,poi_2020
1565,living,1.0,poi_2020
17136,living,1.0,poi_2020
4899,living,0.6,poi_2020
15115,living,0.6,poi_2020
15234,living,0.6,poi_2020
5412,production,0.6,poi_2020
7215,living,0.6,poi_2020
10411,living,1.0,poi_2020
8013,living,0.6,poi_2020
14653,production,0.6,poi_2020
1808,living,1.0,poi_2020
7863,living,0.6,poi_2020
6229,living,0.6,poi_2020
4987,living,0.6,poi_2020
12418,living,1.0,poi_2020
11281,living,0.6,poi_2020
11305,living,0.6,poi_2020
3579,living,0.6,poi_2020
6366,living,0.6,poi_2020
3416,living,0.6,poi_2020
13002,living,0.6,poi_2020
2507,living,0.6,poi_2020
4999,living,0.6,poi_2020
4288,living,1.0,poi_2020
4824,living,0.6,poi_2020
8188,living,1.0,poi_2020
3485,living,1.0,poi_2020
9307,production,0.6,poi_2020
15211,living,1.0,poi_2020
9515,production,0.6,poi_2020
10756,production,0.6,poi_2020
8970,production,1.0,poi_2020
11499,living,0.6,poi_2020
335,production,1.0,poi_2020
8773,living,0.6,poi_2020
14493,production,0.6,poi_2020
13120,production,1.0,poi_2020
5239,living,1.0,poi_2020
8320,living,0.6,poi_2020
15173,production,1.0,poi_2020
15200,living,0.6,poi_2020
5743,living,0.6,poi_2020
14127,living,0.6,poi_2020
10149,production,0.6,poi_2020
15409,living,0.6,poi_2020
10296,production,1.0,poi_2020
6401,production,1.0,poi_2020
16078,living,0.6,poi_2020
5797,production,0.6,poi_2020
1896,living,1.0,poi_2020
2791,living,0.6,poi_2020
19316,living,0.6,poi_2020
17631,living,0.6,poi_2020
14315,living,0.6,poi_2020
1988,living,0.6,poi_2020
12651,living,1.0,poi_2020
10931,living,0.6,poi_2020
15815,production,0.6,poi_2020
7688,living,0.6,poi_2020
6936,living,0.6,poi_2020
764,living,0.6,poi_2020
914,production,0.6,poi_2020
19596,living,0.6,poi_2020
11249,production,0.6,poi_2020
9709,living,0.6,poi_2020
10508,living,0.6,poi_2020
7220,living,0.6,poi_2020
16397,living,1.0,poi_2020
12983,living,0.6,poi_2020
1242,living,1.0,poi_2020
5909,living,0.6,poi_2020
2329,living,0.6,poi_2020
6323,living,1.0,poi_2020
12573,living,0.6,poi_2020
5414,living,1.0,poi_2020
17657,living,1.0,poi_2020
8034,production,1.0,poi_2020
18828,living,1.0,poi_2020
2055,production,1.0,poi_2020
2826,living,1.0,poi_2020
17517,production,1.0,poi_2020
13337,production,1.0,poi_2020
8699,production,1.0,poi_2020
10025,production,1.0,poi_2020
14220,production,0.6,poi_2020
801,production,0.6,poi_2020
7714,production,0.6,poi_2020
12019,living,0.6,poi_2020
8294,production,0.6,poi_2020
15209,production,1.0,poi_2020
19710,production,0.6,poi_2020
15330,production,1.0,poi_2020
19497,living,0.6,poi_2020
8691,production,0.6,poi_2020
7117,living,0.6,poi_2020
15826,living,0.6,poi_2020
3697,living,1.0,poi_2020
17256,living,0.6,poi_2020
645,production,0.6,poi_2020
15498,living,0.6,poi_2020
1211,living,0.6,poi_2020
4470,living,0.6,poi_2020
2841,living,0.6,poi_2020
1493,living,0.6,poi_2020
9106,living,1.0,poi_2020
15430,living,1.0,poi_2020
2224,living,0.6,poi_2020
12614,production,0.6,poi_2020
5968,living,0.6,poi_2020
2348,living,0.6,poi_2020
13341,living,0.6,poi_2020
7898,living,0.6,poi_2020
3745,living,0.6,poi_2020
12137,living,1.0,poi_2020
2628,living,0.6,poi_2020
15685,living,0.6,poi_2020
19347,living,0.6,poi_2020
3293,living,1.0,poi_2020
10891,living,0.6,poi_2020
11952,living,1.0,poi_2020
15702,living,0.6,poi_2020
15546,production,1.0,poi_2020
4035,living,1.0,poi_2020
2060,living,1.0,poi_2020
19612,living,0.6,poi_2020
548,production,1.0,poi_2020
8363,production,0.6,poi_2020
12171,production,1.0,poi_2020
8491,production,1.0,poi_2020
18839,living,0.6,poi_2020
11781,production,1.0,poi_2020
17196,production,0.6,poi_2020
13976,living,0.6,poi_2020
9489,production,0.6,poi_2020
14712,living,0.6,poi_2020
12134,living,0.6,poi_2020
6971,living,0.6,poi_2020
8839,living,0.6,poi_2020
2572,production,0.6,poi_2020
16941,production,1.0,poi_2020
15440,living,0.6,poi_2020
1200,living,0.6,poi_2020
40,living,0.6,poi_2020
4049,living,0.6,poi_2020
17713,living,0.6,poi_2020
12030,living,0.6,poi_2020
6352,living,0.6,poi_2020
14066,production,1.0,poi_2020
2892,production,1.0,poi_2020
3354,production,1.0,poi_2020
16820,living,1.0,poi_2020
17981,production,0.6,poi_2020
1502,production,1.0,poi_2020
4601,production,1.0,poi_2020
7076,production,1.0,poi_2020
667,production,0.6,poi_2020
13924,production,0.6,poi_2020
4634,production,0.6,poi_2020
6392,living,0.6,poi_2020
2971,production,1.0,poi_2020
6533,living,1.0,poi_2020
6596,production,1.0,poi_2020
15677,production,1.0,poi_2020
17623,production,0.6,poi_2020
14585,production,1.0,poi_2020
15849,production,0.6,poi_2020
14029,production,0.6,poi_2020
14496,production,1.0,poi_2020
11933,living,0.6,poi_2020
16171,living,0.6,poi_2020
11465,living,0.6,poi_2020
19491,living,0.6,poi_2020
14909,living,0.6,poi_2020
1768,living,0.6,poi_2020
14844,living,0.6,poi_2020
9938,living,1.0,poi_2020
14941,living,0.6,poi_2020
4318,production,1.0,poi_2020
555,production,0.6,poi_2020
15128,production,1.0,poi_2020
9873,production,1.0,poi_2020
10547,living,0.6,poi_2020
7976,living,1.0,poi_2020
9108,production,1.0,poi_2020
7721,production,1.0,poi_2020
11472,production,1.0,poi_2020
4083,production,0.6,poi_2020
3326,production,1.0,poi_2020
6135,production,1.0,poi_2020
15388,living,0.6,poi_2020
14566,production,1.0,poi_2020
6452,production,0.6,poi_2020
6256,living,0.6,poi_2020
8182,living,0.6,poi_2020
6075,production,0.6,poi_2020
6993,production,0.6,poi_2020
18521,living,0.6,poi_2020
19395,living,0.6,poi_2020
11296,living,0.6,poi_2020
2287,production,1.0,poi_2020
6868,living,0.6,poi_2020
1673,living,0.6,poi_2020
9174,living,0.6,poi_2020
10993,production,0.6,poi_2020
19247,living,0.6,poi_2020
2197,living,0.6,poi_2020
3572,living,1.0,poi_2020
12420,living,1.0,poi_2020
2472,living,0.6,poi_2020
15567,production,1.0,poi_2020
8405,living,0.6,poi_2020
13275,living,0.6,poi_2020
9474,production,1.0,poi_2020
6474,living,1.0,poi_2020
13369,living,0.6,poi_2020
11337,living,0.6,poi_2020
7799,production,0.6,poi_2020
13703,living,0.6,poi_2020
18130,living,1.0,poi_2020
4201,living,1.0,poi_2020
10453,production,1.0,poi_2020
15914,production,1.0,poi_2020
3567,production,1.0,poi_2020
19282,living,0.6,poi_2020
397,living,1.0,poi_2020
15612,production,1.0,poi_2020
18147,production,1.0,poi_2020
4975,production,0.6,poi_2020
532,production,0.6,poi_2020
19032,production,0.6,poi_2020
8379,production,0.6,poi_2020
16981,production,0.6,poi_2020
1628,production,1.0,poi_2020
6710,living,0.6,poi_2020
19019,living,0.6,poi_2020
17931,living,0.6,poi_2020
3128,production,0.6,poi_2020
1967,production,0.6,poi_2020
14273,production,0.6,poi_2020
9133,production,0.6,poi_2020
8175,production,0.6,poi_2020
4206,production,1.0,poi_2020
4300,production,0.6,poi_2020
8283,production,1.0,poi_2020
632,production,0.6,poi_2020
1563,production,0.6,poi_2020
9653,production,0.6,poi_2020
2349,production,0.6,poi_2020
16808,living,1.0,poi_2020
2311,production,1.0,poi_2020
1618,production,1.0,poi_2020
6251,living,0.6,poi_2020
13250,production,1.0,poi_2020
17747,production,1.0,poi_2020
1931,production,0.6,poi_2020
8068,production,0.6,poi_2020
5498,production,0.6,poi_2020
11330,living,0.6,poi_2020
13745,production,0.6,poi_2020
9666,living,0.6,poi_2020
9611,production,0.6,poi_2020
4927,production,1.0,poi_2020
19698,production,1.0,poi_2020
11914,production,0.6,poi_2020
4143,production,0.6,poi_2020
13025,production,1.0,poi_2020
14579,production,0.6,poi_2020
6674,production,0.6,poi_2020
14966,production,0.6,poi_2020
10835,living,0.6,poi_2020
13350,living,0.6,poi_2020
16552,living,0.6,poi_2020
10565,living,0.6,poi_2020
10822,living,1.0,poi_2020
13083,production,1.0,poi_2020
11528,production,1.0,poi_2020
7505,production,1.0,poi_2020
6065,production,1.0,poi_2020
15178,production,1.0,poi_2020
13444,production,1.0,poi_2020
5303,production,0.6,poi_2020
13373,living,0.6,poi_2020
11766,production,1.0,poi_2020
17413,production,0.6,poi_2020
4691,living,0.6,poi_2020
13,living,0.6,poi_2020
4111,living,0.6,poi_2020
2516,living,0.6,poi_2020
12954,living,0.6,poi_2020
15332,production,1.0,poi_2020
2461,production,0.6,poi_2020
16220,production,0.6,poi_2020
2021,production,1.0,poi_2020
14798,production,1.0,poi_2020
12448,living,0.6,poi_2020
11754,living,0.6,poi_2020
16448,production,0.6,poi_2020
16813,production,0.6,poi_2020
10197,living,0.6,poi_2020
8545,living,0.6,poi_2020
1206,production,1.0,poi_2020
1900,living,0.6,poi_2020
18046,production,1.0,poi_2020
10485,production,0.6,poi_2020
1652,living,0.6,poi_2020
3759,production,1.0,poi_2020
9281,production,0.6,poi_2020
16405,production,1.0,poi_2020
16902,living,0.6,poi_2020
12550,production,0.6,poi_2020
18079,production,0.6,poi_2020
16843,production,0.6,poi_2020
18680,living,0.6,poi_2020
10611,living,0.6,poi_2020
14353,production,1.0,poi_2020
2003,production,0.6,poi_2020
14987,production,1.0,poi_2020
14381,production,0.6,poi_2020
6049,production,0.6,poi_2020
12402,production,0.6,poi_2020
6052,production,1.0,poi_2020
15632,production,1.0,poi_2020
6375,living,0.6,poi_2020
8962,production,1.0,poi_2020
15074,production,0.6,poi_2020
12258,production,0.6,poi_2020
8201,production,1.0,poi_2020
7519,production,0.6,poi_2020
10389,production,1.0,poi_2020
3649,production,0.6,poi_2020
15285,living,0.6,poi_2020
15499,production,1.0,poi_2020
19122,living,0.6,poi_2020
4059,production,0.6,poi_2020
8049,production,0.6,poi_2020
14564,production,0.6,poi_2020
8476,production,1.0,poi_2020
457,production,0.6,poi_2020
5436,production,0.6,poi_2020
7543,production,1.0,poi_2020
17705,production,1.0,poi_2020
13240,production,1.0,poi_2020
19076,production,0.6,poi_2020
19387,living,0.6,poi_2020
5740,production,0.6,poi_2020
11490,production,1.0,poi_2020
4522,living,0.6,poi_2020
18552,production,0.6,poi_2020
19128,living,0.6,poi_2020
17289,living,1.0,poi_2020
12253,living,1.0,poi_2020
14883,living,1.0,poi_2020
3077,living,1.0,poi_2020
11956,living,1.0,poi_2020
2646,living,1.0,poi_2020
16326,living,1.0,poi_2020
17718,living,1.0,poi_2020
11621,living,1.0,poi_2020
18975,living,1.0,poi_2020
15231,living,1.0,poi_2020
5353,living,1.0,poi_2020
10968,living,0.6,poi_2020
19364,living,0.6,poi_2020
10106,living,1.0,poi_2020
11727,living,0.6,poi_2020
4633,living,0.6,poi_2020
8014,living,1.0,poi_2020
9651,living,1.0,poi_2020
4630,living,0.6,poi_2020
18729,living,1.0,poi_2020
5661,living,1.0,poi_2020
12466,living,1.0,poi_2020
5286,living,1.0,poi_2020
196,living,1.0,poi_2020
4581,living,0.6,poi_2020
13743,living,0.6,poi_2020
18820,living,0.6,poi_2020
1773,living,0.6,poi_2020
7754,living,1.0,poi_2020
17291,living,1.0,poi_2020
15283,living,0.6,poi_2020
827,living,0.6,poi_2020
9617,living,0.6,poi_2020
7460,living,1.0,poi_2020
17916,living,1.0,poi_2020
18863,living,0.6,poi_2020
13436,living,0.6,poi_2020
11359,living,0.6,poi_2020
15888,living,0.6,poi_2020
14391,living,1.0,poi_2020
18559,living,0.6,poi_2020
3477,living,0.6,poi_2020
5517,living,0.6,poi_2020
15738,living,0.6,poi_2020
8255,living,0.6,poi_2020
864,living,0.6,poi_2020
16445,living,0.6,poi_2020
2179,living,1.0,poi_2020
12469,living,1.0,poi_2020
13596,living,0.6,poi_2020
4115,living,0.6,poi_2020
11393,living,1.0,poi_2020
15064,living,0.6,poi_2020
15648,living,1.0,poi_2020
4168,living,0.6,poi_2020
8224,living,0.6,poi_2020
3277,living,0.6,poi_2020
13054,living,0.6,poi_2020
18476,living,1.0,poi_2020
19199,living,1.0,poi_2020
4952,living,0.6,poi_2020
16232,living,1.0,poi_2020
9667,living,0.6,poi_2020
15886,living,0.6,poi_2020
14041,living,0.6,poi_2020
1903,living,0.6,poi_2020
1248,living,0.6,poi_2020
6433,living,1.0,poi_2020
620,living,0.6,poi_2020
18143,living,0.6,poi_2020
6893,living,0.6,poi_2020
12912,living,1.0,poi_2020
2626,production,0.6,poi_2020
14306,living,1.0,poi_2020
7071,production,0.6,poi_2020
5594,living,1.0,poi_2020
15477,living,1.0,poi_2020
6030,living,1.0,poi_2020
814,production,0.6,poi_2020
9112,living,1.0,poi_2020
3618,living,0.6,poi_2020
2470,living,0.6,poi_2020
15235,living,0.6,poi_2020
12145,living,0.6,poi_2020
19021,living,0.6,poi_2020
5832,living,0.6,poi_2020
2714,living,0.6,poi_2020
19204,living,0.6,poi_2020
2376,living,0.6,poi_2020
11171,living,0.6,poi_2020
10666,living,0.6,poi_2020
3007,living,1.0,poi_2020
17187,living,0.6,poi_2020
4908,living,0.6,poi_2020
13026,living,0.6,poi_2020
15087,living,0.6,poi_2020
19374,living,0.6,poi_2020
17453,living,1.0,poi_2020
12210,production,0.6,poi_2020
7914,living,1.0,poi_2020
13420,production,0.6,poi_2020
1707,living,0.6,poi_2020
7184,living,0.6,poi_2020
13967,living,0.6,poi_2020
14747,living,0.6,poi_2020
12868,living,0.6,poi_2020
6691,living,0.6,poi_2020
11751,living,0.6,poi_2020
235,living,0.6,poi_2020
18385,living,0.6,poi_2020
13560,living,0.6,poi_2020
16526,living,0.6,poi_2020
10095,production,1.0,poi_2020
